Div,Ticker
0.5488,ATGPF
0.548744,HAYPY
0.548005,FBOHY
0.54748,ZHUZY
0.5471,NNRHF
0.5469,MDMXF
0.5467808,CEPU
0.546,ARLUF
0.546,NXC
0.5456,TDBOF
0.5448,DAIHF
0.54464,ZIPTAX
0.54443029,ENBOF
0.5444,LYOPF
0.5444,MKLNF
0.544,ELLKF
0.5438864,CP
0.5438864,AEGXF
0.5438864,AGMJF
0.5438864,SAPIF
0.5438864,TMXXF
0.54388354,PPRQF
0.54385777,MNARF
0.5438,ACGYF
0.5436,SGBAF
0.5432,FURCF
0.5432,MNHVF
0.543,FLUIF
0.543,UDIRF
0.5424,INRE
0.5421129,CPAC
0.542,YDSHF
0.541983,SRHBY
0.5418,SMTGF
0.5416,BCEIF
0.5412,ELEZY
0.5412,RBMCF
0.54,FOX
0.54,BRKL
0.54,FOXA
0.54,ICMB
0.54,LXP
0.54,SCVL
0.54,PSEC
0.54,MTRN
0.54,MYE
0.54,EDD
0.54,TNRSF
0.5399,ERFSF
0.5398,FBDHY
0.5396,ARSWF
0.5396,KDCLF
0.5396,SSEZF
0.539494,RDEIY
0.539114,IPXHY
0.539094,DRXGY
0.539,TNMAF
0.5388,ADRZY
0.538,RMSYF
0.537179,HEXEY
0.537168,ERNXY
0.536,SEIGF
0.5343,PIERF
0.533946,KCDMY
0.533,TVC
0.5312,CAXCF
0.5312,NCTKF
0.5304,AOZOF
0.53,ENLC
0.52993142,FAXRF
0.5296,ENBFF
0.529568,HLMNY
0.52912,ORRYY
0.5288,UMGNF
0.527888,PEXNY
0.5275,HYB
0.5262,SMTOF
0.526168,NEXHY
0.525,KNMOF
0.525,SCBGF
0.524,NCHEF
0.5232,CRPAF
0.5232,HGYMF
0.5228,BDVSF
0.5224,OYOCF
0.522292,GIVSY
0.52213094,SPGYF
0.522065,SNMCY
0.52155613,SPXCY
0.5213,IFSUF
0.5212,PASTF
0.5208,PSMMF
0.5204,FUND
0.5204,SRHGF
0.5202,JPNRF
0.52,UNTY
0.52,PRDO
0.52,MTG
0.52,LXFR
0.52,HPE
0.52,NYT
0.52,HTBK
0.52,GVA
0.52,WHD
0.52,SLM
0.52,MGY
0.52,NFBK
0.52,FCF
0.52,TPX
0.52,SWBI
0.52,ASTE
0.52,LEVI
0.52,MDU
0.52,HFBL
0.52,IAF
0.52,QNTO
0.5198,BGPBF
0.5198,RKNVF
0.5197,NEMTF
0.5196,MNODF
0.5188,CRSLF
0.5186,FNOEF
0.517942,AEMMY
0.5178,SYKKF
0.5174,BCNAF
0.517018,DCYHY
0.516,SWZ
0.516,TDHOF
0.516,VVR
0.515937864,FFHMY
0.5154253,SKBSY
0.5152608,BADFF
0.5152608,CRLFF
0.5152608,KMMPF
0.5152608,KPTSF
0.5144,AHHLF
0.5144,THOGF
0.513866,KBDCY
0.5138,AJINF
0.5138,CDCTF
0.5138,DYOCF
0.5138,OPHLF
0.5138,RINIF
0.5138,SKXJF
0.513682,XISHY
0.5132,CBITF
0.5132,FMMFF
0.5132,HEIWF
0.5132,MKOEF
0.5122,OBYCF
0.5122,VCHYF
0.512039,LKHLY
0.512,EMBVF
0.5118,ALLDF
0.5112,FIELF
0.5112,MMSBF
0.5112,RITPF
0.5112,THYCF
0.510467,CHCJY
0.510357,SMSEY
0.510266,KPELY
0.510136,LDSCY
0.51,AMCR
0.51,AMBKP
0.51,AMCCF
0.51,FT
0.5096,CHGCF
0.508743,DSDVY
0.508161,SDVKY
0.508,SKSBF
0.5078,JSPCF
0.5076,BZLFF
0.5076,IUSPF
0.5074,TAYIF
0.5064,ELNRF
0.5064,PIGEF
0.506122,AMX
0.5053,AFXXF
0.5052898,SMMNY
0.5050203,RBGLY
0.5046,MBUMF
0.504,DMCOF
0.504,NXN
0.504,PMF
0.504,SBI
0.503502,SPPSY
0.5031,GKSGF
0.5028215,MTCPY
0.502174,NSHBY
0.502,FTRRF
0.5018,KMSMF
0.5012,SDVKF
0.500948,ANCTF
0.50091937,DREUF
0.5004,ENX
0.5004,EVM
0.5,MRBK
0.5,SEM
0.5,GEN
0.5,MT
0.5,TGNA
0.5,YOU
0.5,HUBG
0.5,PKOH
0.5,CWH
0.5,PDM
0.5,AEO
0.5,MMI
0.5,TROX
0.5,NSSC
0.5,AMSYF
0.5,BDL
0.5,BIOQ
0.5,BWOFY
0.5,MKZR
0.5,NFPC
0.5,PKE
0.5,RVRF
0.5,ULS
0.5,VERF
0.5,WRIV
0.499,GGGSF
0.4989,EXXRF
0.4986,ONSTF
0.4982639,OXLCI
0.497664,JGCCY
0.4974,SDZXF
0.4974,ASAZF
0.497,IBDSF
0.496495,MWTCY
0.496,GIGPF
0.495991,BBSEY
0.4956034,SDZNY
0.495,WSR
0.494736,HENOY
0.493857,SOTDY
0.4937916,TBCRF
0.493,SAUHF
0.4922,SSGRF
0.492,EGF
0.491991,BCUCY
0.4919,ELLKY
0.491878,BKAYY
0.4902,BCINF
0.489694,PCCWY
0.4896,PYPTF
0.489387,HENKY
0.48924,VONOY
0.489237,DB
0.4891,NOEJF
0.489,YMADF
0.4882,RELOF
0.4881,SZGPF
0.4876,JPSWF
0.487305,SUEZY
0.4866352,AETUF
0.4866352,HLNFF
0.486333,CMAKY
0.486,GRUPF
0.48545,BTVCY
0.4854,HASGF
0.485216,IFJPY
0.482418,SFFLY
0.482395,BDORY
0.4822,HGRVF
0.4822,SKSUF
0.482,MGLLF
0.48164,EOD
0.4814741,KNBWY
0.481382,CAOVY
0.4813685,TSCDY
0.4808,SCAFF
0.480618,SUHJY
0.48,GM
0.48,AMAL
0.48,CRGY
0.48,OPBK
0.48,SEI
0.48,PAHC
0.48,SXC
0.48,PRG
0.48,FSS
0.48,TER
0.48,CNNE
0.48,VTRS
0.48,CSX
0.48,HTBI
0.48,SHBI
0.48,EBC
0.48,ACI
0.48,NAT
0.48,EPM
0.48,GNTX
0.48,XHR
0.48,FNB
0.48,ORA
0.48,CWBC
0.48,FNWD
0.48,INSW
0.48,ARCB
0.48,ST
0.48,KW
0.48,MGPI
0.48,ASG
0.48,AWP
0.48,BKOR
0.48,CMUV
0.48,FREVS
0.48,FTCO
0.48,GCV
0.48,GDL
0.48,GNT
0.48,HSHP
0.48,JEQ
0.48,NGVC
0.48,NRC
0.48,PTBS
0.48,UBFO
0.47875,OSUKF
0.478349,EADSY
0.4774,GRMZF
0.4774,SATOF
0.476419,AUKNY
0.4764,DVVDF
0.476,SNELF
0.4758,ALPMF
0.4758,ARBFF
0.475566,SIGCY
0.475459,QBIEY
0.47532,AFB
0.475,YRAIF
0.4748,LSGOF
0.4748,SBSUF
0.4746,AGLNF
0.4743,SIOMF
0.474,PML
0.4732,QUCOF
0.4723224,BRLXF
0.4723224,CGIFF
0.472,MGIC
0.471893,CFDZY
0.471893,CRPFY
0.471692,KGTFY
0.4714,KNBWF
0.470761,LYSFY
0.470654,MKKGY
0.47,CNH
0.4696,FUJXF
0.4696,WJRYF
0.4694,SEKEF
0.4692,WEIGF
0.46839682,KLBAY
0.4666,ELSSF
0.4658,RLXXF
0.4648,CLZNF
0.4648,ESOCF
0.46444,BVILY
0.4643,NAPRF
0.4641552,ENLAY
0.4632,NSSXF
0.462,HFRO
0.462,SHMZF
0.46104391,CNVEF
0.460137,HLPPY
0.46,MU
0.46,CMRE
0.46,HBB
0.46,LOAN
0.46,SLBK
0.4584,SSAAF
0.4584,SSABF
0.458078,TNABY
0.4580096,DFYFF
0.45798097,EFRTF
0.4578,DUNNF
0.4574,NXAGF
0.456,FMN
0.456,NMI
0.4558106,UMC
0.45578,THUPY
0.4554,NCKIF
0.4554,RTALF
0.454379,TJIPY
0.453924,CODYY
0.453643,LGRDY
0.453288,MOPHY
0.4528,JHS
0.4528,MCNCF
0.451939,PPAAY
0.4516,FUKTF
0.4516,MBFJF
0.4514,NRTZF
0.451225,DANOY
0.4504778,HSHCY
0.4504,NHHPF
0.450276,ATVDY
0.450217,NWG
0.4502,KOWLF
0.4502,TKGSF
0.4502,ZEOOF
0.45,ATAT
0.45,CSV
0.45,CBAN
0.45,CMRF
0.45,EBSH
0.45,OAKC
0.45,OVLY
0.449724,FIRRY
0.4496,SURDF
0.4496,TSSJF
0.4492,JAIRF
0.4492,SAOGF
0.4486,YASKF
0.448339,ZLIOY
0.4482,NFPDF
0.4482,NHBAF
0.4482,NIFCF
0.4473,UHOIF
0.4472,UNRTF
0.4472,ZSHOF
0.446522,BKQNY
0.444852,CMTOY
0.44451,UOLGY
0.4442,SABGF
0.4436,BXRBF
0.443186,MRPLY
0.4414,AIOSF
0.441089,CGKEY
0.4410551,KNRRY
0.44048,OERLY
0.44,HCKT
0.44,TGLS
0.44,KRNY
0.44,BWA
0.44,GCMG
0.44,MFIN
0.44,RYAN
0.44,VLY
0.44,GRNT
0.44,AU
0.44,MTX
0.44,CVLG
0.44,LGTY
0.44,ASO
0.44,CWCO
0.44,SD
0.44,RGR
0.44,CNAF
0.44,EML
0.44,FETM
0.44,FMXUF
0.44,OTTW
0.44,TGONF
0.4391,TSMWF
0.43867,LSRCY
0.4384,OSGCF
0.438362,RSGPY
0.4382,UUGWF
0.438027,PINXY
0.438,ANSLF
0.43797168,CWSRF
0.4379,DFDDF
0.4376,TISNF
0.4375,BCHMF
0.437312,SKLTY
0.437,AMVMF
0.4365,TWN
0.4362,HNDAF
0.4361,BYDDF
0.436,CDEFF
0.436,TCTZF
0.435907,PBCRY
0.4352,DSKIF
0.4351,SBSNF
0.435,AIXXF
0.435,CAOEF
0.4346,RDEIF
0.4344,HNSDF
0.4342,NKRKF
0.434022,TCEHY
0.4324,VLEEF
0.432,MVF
0.432,PCQ
0.4316,AMKYF
0.4314,SCSKF
0.4311,SPGGF
0.430684,PTAUY
0.4302622,SLLDY
0.430208,GWAXY
0.4302,CLEGF
0.43,VIPS
0.429384,AGGZF
0.429384,ARESF
0.429384,ASGTF
0.429384,BYDGF
0.429384,DRUNF
0.429384,GHIFF
0.429384,HDIUF
0.429384,PRLPF
0.429384,RHUHF
0.429384,TRRVF
0.429,FKURF
0.4287,FUGRF
0.428607,TATLY
0.4284,KLRGF
0.428,VIELF
0.4278,ASTVF
0.4272,TRAUF
0.4267376,CCU
0.426,HIO
0.4259,BKHPF
0.4258,KWPCF
0.4258,NHKGF
0.425,DFIHY
0.424,TOCLF
0.4235,BNCZF
0.4234,SFFUF
0.423,HLPMF
0.4218,HSHPF
0.4218,NPFUF
0.4218,SMTJF
0.4211947,BCS
0.421,PUK
0.420906,SFDMY
0.42,ARIS
0.42,ARMK
0.42,ISTR
0.42,TRU
0.42,OXSQ
0.42,ULH
0.42,CITZ
0.42,CTUY
0.42,DRR.U:CA
0.42,DRREF
0.42,EMYB
0.42,MHI
0.42,PMO
0.419903,CLZNY
0.41987,CFEIY
0.4188,SBHGF
0.4181,JSEJF
0.417,ANYCF
0.4164,IVTJF
0.41593,SWRAY
0.415924,SWRBY
0.415621,GWLLY
0.4154,MICLF
0.415293,BTDPY
0.4152,FLLCF
0.415,NGLOY
0.414885,TGOPY
0.4146,LSMNF
0.414097,LZAGY
0.414,CMPGF
0.4134,OBIIF
0.4132,TREAF
0.412942,ARRPY
0.4119,REVXF
0.411692,MARPS
0.4116,CSMYF
0.4116,PORBF
0.411198,DBOEY
0.411,AWTRF
0.41016,MMT
0.409924,AGLXY
0.4096,BNXYF
0.409291,BOUYY
0.409,CHDN
0.409,ARHCF
0.409,BKRHF
0.409,YKLTF
0.408858,HKVTY
0.408,MHF
0.408,NCV
0.408,TXHPF
0.407017,SSDOY
0.4063,GNGBF
0.406296,CHFHY
0.406,DNZOF
0.406,STAEF
0.4056,BGY
0.4042,HMNKF
0.403154,OTSKY
0.402851,CPCAY
0.402508,GNGBY
0.402,PNF
0.4018,BKSTF
0.4018,SSDOF
0.4007584,CWXZF
0.400459,RNLSY
0.400008,SRGHY
0.4,WWW
0.4,PGR
0.4,PAAS
0.4,FIHL
0.4,AMBP
0.4,GOLD
0.4,VSEC
0.4,RCL
0.4,TW
0.4,AEIS
0.4,PWR
0.4,AA
0.4,HNVR
0.4,SCS
0.4,BRDG
0.4,CBNK
0.4,BFIN
0.4,JBT
0.4,PLTK
0.4,PTVE
0.4,CIO
0.4,GPK
0.4,ONL
0.4,CNXN
0.4,FRST
0.4,ENTG
0.4,PANL
0.4,MNSB
0.4,DAN
0.4,MATV
0.4,VSH
0.4,UWMC
0.4,AEF
0.4,BANC
0.4,BOTJ
0.4,CBBI
0.4,CFNB
0.4,CIBN
0.4,CMSQY
0.4,CMTG
0.4,ELMA
0.4,FGB
0.4,HBCYF
0.4,IBTN
0.4,IROQ
0.4,KBDC
0.4,LINSA
0.4,MPZZF
0.4,NODB
0.4,OFED
0.4,PBHC
0.4,WVFC
0.3996,LBGUF
0.399,BLSFF
0.3988,ASNXF
0.3984,MDIKF
0.3984,SPAEF
0.3984,TOAGF
0.3978,KYWAF
0.3974,BCVVF
0.3974,FSPKF
0.397,BLMIF
0.397,TOEAF
0.396859,NBGRY
0.396855,CLPHY
0.3968,NGGTF
0.396228,KYKOY
0.3962,AMDWF
0.3962,MIURF
0.396,PMX
0.3948,SWONF
0.3943,BKIMF
0.3938,APAJF
0.3938,MKKOF
0.3937,NBGIF
0.392514,HLTOY
0.3924,DFNPF
0.3922,VCCLF
0.392,KYKOF
0.392,WPPGF
0.3908,DSECF
0.3908,NNSCF
0.390637,GFI
0.390456,BFLBY
0.39,DTF
0.39,MAV
0.3892,OUKPF
0.3891,CCNTF
0.389,COENF
0.388,REVNF
0.387101,CEVMY
0.387,NSFMF
0.3868,JPAVF
0.3865,TKMAF
0.3864456,DEDVF
0.3864456,SISXF
0.386089,LNSTY
0.386,SBLOF
0.3858,DSKYF
0.385454,FRSHY
0.3854,APELF
0.3854,DACHF
0.3854,FUJIF
0.3854,KDKWF
0.3854,NINOF
0.3854,NPTVF
0.3854,OKIEF
0.3852,TOKCF
0.385,AUCTF
0.385,EXPGF
0.385,MZDAF
0.385,NARRF
0.385,SMTUF
0.385,TVAHF
0.385,YFGSF
0.3846,TBLMF
0.3845,LCTSF
0.3842,FUJSF
0.3842,SERNF
0.38413,HKBNY
0.384118,SWDHY
0.383996,NIPMY
0.383472,SUOPY
0.3834,HAZAF
0.3834,HYUHF
0.3834,KMRCF
0.3834,MEPDF
0.3834,TWAPF
0.3832,DWNX
0.3832,IVTBF
0.3832,VEMLF
0.3826,SREDF
0.3823,ITGGF
0.3816,MHTUF
0.381448,SBSNY
0.3814,NJMVF
0.381,GMYYF
0.3808,KAEPF
0.3806,ASEKF
0.3806,CHUEF
0.3806,ICHHF
0.3806,MIELF
0.3806,NGKIF
0.38,CYD
0.38,CLPR
0.38,SNDR
0.38,KFRC
0.38,CHX
0.38,LINE
0.38,BMBLF
0.38,JDCMF
0.38,SKSDF
0.379892,HLLGY
0.3798,IFNNF
0.3794,HUQVF
0.379235,ADDYY
0.3788,HULCF
0.378735,KPLUY
0.3786,CGFGF
0.3786,HUSQF
0.378524,JDEPY
0.378223,CUYTY
0.3782,CANRF
0.3782,JDEPF
0.378129,BLRDY
0.377663,PTKFY
0.3772,MRPRF
0.37632,CRZBY
0.3762,JNPKF
0.375856,BZQIY
0.3752,SCBS
0.3752,YOKEF
0.374986,SCTBY
0.3747,CRZBF
0.3744,NRO
0.374289,AMKBY
0.373647,MCHVY
0.373275,PRYMY
0.373208,TLSNY
0.373,IBITF
0.373,NURAF
0.373,UETMF
0.3728,KGHPF
0.372778,MNILY
0.3727,ZONNF
0.3721328,ELEEF
0.3721328,PSYTF
0.3721328,SFTCF
0.37212994,ZPTAF
0.37210417,FRMUF
0.372,NUV
0.3718,CCOJF
0.3718,PNDXF
0.37149,IFNNY
0.3714,DKSSF
0.3714,SGIOF
0.3706,HHCLF
0.3706,IUSDF
0.3706,TCNRF
0.369,AEOJF
0.368662,AVHNY
0.36864,GUKYF
0.36856,CTTPY
0.368389,CTPCY
0.368,MBLU
0.3674,JFHCF
0.3664,MERVF
0.3659,HXPLF
0.3658,SHNMF
0.3654,OCLDF
0.36539,TUFBY
0.3651,CEE
0.365,SDAEF
0.364652,ATONY
0.363252,PRT
0.3622,KTITF
0.36199,AKRYY
0.3614,GFELF
0.3614,KURRF
0.3613,NHOXF
0.360965,HGKGY
0.3608,SGLOF
0.3604,EPIAF
0.3604,EPIPF
0.360284,LIOPY
0.36,RRBI
0.36,PRMB
0.36,ZWS
0.36,VLTO
0.36,SSBK
0.36,VFC
0.36,BY
0.36,HLIO
0.36,SHO
0.36,AMTB
0.36,MBIN
0.36,ALVOF
0.36,AUDC
0.36,CNDHF
0.36,DMB
0.36,GCBC
0.36,GCSSF
0.36,GGN
0.36,IITSF
0.36,KOTMF
0.36,NCZ
0.36,PFBX
0.36,STMEF
0.36,TR
0.36,TROLB
0.35972,BLUCX
0.359652,CHFFY
0.359306,EPKKY
0.3589,MANDF
0.3588,ITONF
0.3586,VYGPF
0.358403,SWGAY
0.35782,TECK
0.35782,TCKRF
0.3578,MNNLF
0.3578,TKUMF
0.3576,EHITF
0.356376,EPOKY
0.356079,BZLEY
0.356,LU
0.355443,VIAAY
0.3554,ITENF
0.3552,NDEKF
0.355,AEGOF
0.355,TSI
0.3546,COSXF
0.354144,BNDSY
0.354,NNY
0.354,PLRRF
0.354,PNI
0.354,PZC
0.353327,EBR.B
0.3524,CHRUF
0.3524,MDDCF
0.3524,WRTBF
0.352261,BTSNY
0.351682,WWUEY
0.3516,TCANF
0.351289,DNFGY
0.3512,MABHF
0.351,BEKE
0.3501,DNIEF
0.35,CDRE
0.35,CZBC
0.35,FBSI
0.3496,GLAPF
0.3492,OIA
0.349024,AEG
0.349,ALSRF
0.349,TBURF
0.348849,SGSOY
0.3488,KMRIF
0.3482,IPGDF
0.348,AGRO
0.348,NCA
0.348,NETTF
0.347433,DNIYY
0.3474,NKNZF
0.3472,ABFRF
0.3468,BLUBF
0.3468,EKNCF
0.3468,SCTBF
0.3466,LKREF
0.346322,DMZPY
0.34582,FBGBY
0.3458,JAPPF
0.3458,SHJMF
0.3458,SWGHF
0.3452,NKNSF
0.3452,OPCLF
0.345052,MS-Q
0.345037,KGTHY
0.345,TKOBF
0.344792,QBBHY
0.344756,MNSKY
0.3444,BRRDF
0.344,IHTA
0.3439668,SEPJY
0.3435072,NOA
0.3435072,VET
0.3435072,CADNF
0.3435072,EXETF
0.3435072,MICFF
0.3435072,SNMSF
0.343384,NSTYY
0.3426,MRAAF
0.3426,RIOXF
0.342362,RPGRY
0.341953,CIIHY
0.3418,VTXPF
0.3416,SGGEF
0.3415,ARHUF
0.3412,FSEN
0.34,CFFN
0.34,DHT.U:CA
0.34,DHTRF
0.34,NLOP
0.34,VTKLF
0.34,XYF
0.339948,RRETY
0.3386,GFIOF
0.3384,ALITF
0.338306,UVRBY
0.3382,SKKLF
0.338134,FMBRY
0.3366,MRPZF
0.336582,ANIOY
0.336,NESRF
0.336,WYGPF
0.335656,GRRMY
0.3352,SZYCF
0.334625,WYGPY
0.3336,DAIDF
0.3332,KKRAF
0.333,DEXCF
0.332,ASBRF
0.332,KEIWF
0.332,KUBTF
0.332,MECGF
0.332,YAMHF
0.3311,LSIIF
0.3308128,KBGGY
0.3308,EQBBF
0.33076,AMKR
0.33,STM
0.33,AHICF
0.33,EJPRF
0.33,JMM
0.33,MRVCF
0.33,NIM
0.33,SGHHF
0.33,UTGPF
0.3296,AMLLF
0.32928,CMTRY
0.32928,CMTSY
0.3291944,AGFMF
0.3291944,VRN
0.32914,NWKHY
0.3291,ACMLF
0.3288,TEFOF
0.3286,TTALF
0.3282,ISFFF
0.328098,HNHPF
0.32779,SHECY
0.327725,TCGGY
0.3274,AGRUF
0.327,TORIF
0.326684,TLTZY
0.3266,BYCRF
0.32651218,SUNFF
0.326495,IPSEY
0.326466,BRRLY
0.3264,FRTSF
0.3263,MGCUF
0.32601,PRGLY
0.3258,BRBOF
0.3256,ARSUF
0.3254,FTWYF
0.325281,BKFKY
0.325,SHIP
0.324898,TEF
0.32439,BZZUY
0.3242191,CSAN
0.324,CLPHF
0.323934,DLAKY
0.323564,STBFY
0.3234,SHMWF
0.323362,ITAYY
0.32304,BRBOY
0.322769,CFRUY
0.32265625,OCCIM
0.3226,DLAKF
0.3226,JPHLF
0.3226,KINUF
0.3222,FLTLF
0.3222,QBEIF
0.322038,PRVFF
0.322,AVNBF
0.3218,BAESF
0.3216,ROHCF
0.3213,MLPKF
0.321286,SHZHY
0.3212,FJTNF
0.3212,ITFRF
0.3212,KKKUF
0.3212,RNKGF
0.3212,SKUYF
0.321,NRSCF
0.320833,VLYPN
0.3208,ASKPF
0.3208,PTOVF
0.3208,SFGIF
0.3208,SGAMF
0.3206,SWRAF
0.3206,SZHIF
0.3205,SRBEF
0.32043,MURGY
0.3202,HAPYF
0.3202,MHSMF
0.3202,TINLF
0.32,PRIM
0.32,CZWI
0.32,BBSI
0.32,ESE
0.32,HWM
0.32,SMBK
0.32,VHI
0.32,NL
0.32,ESAB
0.32,FTV
0.32,BN
0.32,AAON
0.32,VRE
0.32,TECH
0.32,ESI
0.32,RRC
0.32,DOLE
0.32,JBL
0.32,CGNX
0.32,INN
0.32,HONE
0.32,LBRT
0.32,PTEN
0.32,FGBI
0.32,NX
0.32,GTN
0.32,WNC
0.32,MPW
0.32,BAFN
0.32,BNT
0.32,BPAQF
0.32,CRWS
0.32,GTN.A
0.32,LFT
0.32,LUMB
0.32,RWCB
0.32,TRBK
0.32,WOBK
0.3198423,VDMCY
0.3196,CIXPF
0.3194,JPTXF
0.3194,SHKJF
0.319,CUAEF
0.3186,SIIXF
0.318326,ATEAY
0.318,CXH
0.31797,RICFY
0.3174,KYSEF
0.3174,VODAF
0.3172,ALNPF
0.3172,JTEKF
0.3172,KYOCF
0.3172,MXLLF
0.3172,SOCNF
0.3166,AIVAF
0.316162,ASX
0.316072,CLPBY
0.316,BTDPF
0.315361,CKHUY
0.3152,DITHF
0.315,AMFPF
0.3148816,ANDHF
0.3148816,MODVF
0.3148816,PTVLF
0.314814,KZHXY
0.313873,KGFHY
0.313766,SNFRY
0.3136661,WTBDY
0.313252,CLPXY
0.3132,AJMPF
0.3132,NSLYF
0.312864,CSPKY
0.312,PPT
0.312,RAFI
0.3114,JDWPF
0.3106,CCGFF
0.31,BRY
0.3098,BRLAF
0.3096,ELCMF
0.3094,JPNMF
0.3094,MTWTF
0.3094,TSRUF
0.3092,INSCF
0.3084,HOFJF
0.3084,JNDOF
0.308,BPKKF
0.308,TDCSF
0.3078,CFSKF
0.3078,TADRF
0.3074,DAIUF
0.3074,TONPF
0.3074,TYNPF
0.307288,FSGCY
0.307232,OCLDY
0.307086,DIISY
0.307,CTOUF
0.307,HAWPF
0.3066,IMHDF
0.3066,YOWOF
0.3064,BNITF
0.305541,SSLZY
0.3054,EBCOF
0.3046522,CTOWY
0.3044,ORENF
0.3034,MEDGF
0.3032,SOIFF
0.302848,VNRFY
0.3026,ANPDF
0.302,KOBNF
0.3012,MXE
0.301,HROGF
0.30096,GWRS
0.300917,BSBR
0.300655,GLPEY
0.3005688,EXCOF
0.3,BTU
0.3,LMNR
0.3,NOV
0.3,ACCO
0.3,DSX
0.3,USEA
0.3,LNKB
0.3,MERC
0.3,KELYA
0.3,AEPLF
0.3,CIGI
0.3,GNE
0.3,KELYB
0.3,KMRPF
0.3,MCBK
0.3,MNOIY
0.299797,GASNY
0.2997,FINMF
0.299608,NPNGY
0.299,NHPEF
0.298756,FUPBY
0.298,GUDHF
0.29768,NKRKY
0.2976,PYN
0.2974,UNCHF
0.297385,SYIEY
0.296752,GBLBY
0.29623,INDFY
0.296,PMCUF
0.296,YATRF
0.2958,YRCCF
0.2952,EDINF
0.2952,HIZOF
0.2952,NSHGF
0.2946,DKCLF
0.29442,EVSBY
0.294415,RGLXY
0.294185,PSO
0.29405,SARDY
0.293304,DNERY
0.293229,LZRFY
0.2932,HTHIF
0.293,PIOVF
0.2928,MSBPF
0.292788,BOSSY
0.29268,IMYSY
0.2926,MKOTF
0.2922,KITZF
0.2918385,BLFBY
0.291469,BTLCY
0.290098,PRDSY
0.29,SELF
0.29,HIMX
0.28971,KNCRY
0.289528,GMKKY
0.2891,IMQCF
0.2888,YCSBF
0.2885,AIBRF
0.2884,IHCPF
0.2882,CHCLF
0.2882,NPKYF
0.288,SNNUF
0.287723,WIHLY
0.2874,DCMJF
0.287197,AELIY
0.2871,KGMEF
0.2867,MAASF
0.286256,BIREF
0.286256,CDDRF
0.286256,NOPMF
0.286256,ONEXF
0.286256,ORXGF
0.286256,SECYF
0.2861,SAGXF
0.286,SQZZF
0.2856,JGGIF
0.2856,PMM
0.285491,ASGLY
0.2852,JFROF
0.285,EFSG
0.2848,AVIKF
0.2848,AVIVF
0.2848,AVIZF
0.284479,SEBYY
0.2844,DEXSF
0.28425221,IIPZF
0.2838,FCEBF
0.282438,MPFRY
0.2824,GPAGF
0.2824,KSANF
0.2824,LTMGF
0.2824,MITEF
0.2824,OSBGF
0.2824,TCCHF
0.2824,TOPCF
0.282,ITOEF
0.282,IVUFF
0.2818,OUTFF
0.2818,PCSFF
0.2818,SFTBF
0.2818,SILDF
0.2818,VKSKF
0.2812,HMCYF
0.2812,ZNZNF
0.2805,PRXXF
0.2803,TSGTF
0.28,TPB
0.28,MCS
0.28,RVTY
0.28,NWL
0.28,PWP
0.28,WTTR
0.28,CLDT
0.28,BELFB
0.28,KOP
0.28,JILL
0.28,CRD.B
0.28,WNEB
0.28,CRD.A
0.28,CMCO
0.28,RICK
0.28,NTIC
0.28,CAL
0.28,FNWB
0.28,CFBK
0.28,CPHC
0.28,CPTP
0.28,FNFPA
0.28,FUSB
0.28,INFT
0.279875,SOTGY
0.2796,BWMTF
0.279426,MPGPY
0.2792,MKEWF
0.2792,MNBEF
0.278248,MGAWY
0.2782,GKTRF
0.278148,MPZAY
0.2776,GLVIF
0.277,TTNDF
0.2768,CIHHF
0.2768,DRXGF
0.2764,JWTXF
0.276002,BRRAY
0.276,CBLDF
0.276,GROUF
0.275434,MLYBY
0.275,FCCTO
0.27472,ILKAY
0.2744,MNSO
0.2741575,UNVGY
0.27341,NCTKY
0.273408,CHGCY
0.2734,MAQAF
0.273075,POAHY
0.272728,DPUKY
0.2724,CYLTF
0.2722,ORKLF
0.272162,CPPCY
0.272,MTAVF
0.2716,SPXCF
0.2715,BMDPF
0.27146,DSFIY
0.2714,PUPOF
0.271065,VIVHY
0.2706,ISMAF
0.270524,FLDAY
0.2702,USSJF
0.27,CIK
0.27,MGYR
0.2699,CBLNY
0.2698,NOFCF
0.2695,MBUMY
0.2694,HACBF
0.2694,MSMKF
0.2694,PHCCF
0.269288,ASMVY
0.26915,HNLGY
0.269069,ATLKY
0.26887,HBRIY
0.268606,AVIFY
0.268569,LND
0.2684,RAUMF
0.2682,RYKKF
0.268,MWA
0.268,BKCYF
0.268,VTSCF
0.2678,CEEIF
0.2678,EVHEF
0.267512,CITAY
0.2674,HEHSF
0.267,VVVNF
0.2666,COHTF
0.2657,IDDWF
0.2656,OPXCF
0.2655,JOF
0.2652,ADTTF
0.265,ATLFF
0.265,ATLKF
0.265,ATLPF
0.265,ATTLF
0.264,ALC
0.264,HCXLF
0.264,PIM
0.264,SGIPF
0.263974,GRDLY
0.2637684,SLVYY
0.26352,IMIUY
0.26335552,DLMAF
0.262664,GIVPY
0.2626,HLXFF
0.2626,KCHIF
0.2625,FCCTP
0.2624,PIAIF
0.26196,HLFDY
0.261628,AUOTY
0.2616,SVNDF
0.2614,FDDMF
0.2612,ACSKF
0.2612,MSUXF
0.2608,TPKYF
0.260796,PBT
0.260307,ATLCY
0.2602,PMOIF
0.2602,SVCBF
0.26,GLNCY
0.26,AQN
0.26,STOSF
0.26,VTYB
